0,0.705286339181438,0.758599815796506
8.86,0.70516953144567,0.758792101472988
17.72,0.704957143919206,0.759141704919109
26.58,0.704666538513637,0.759620011697553
35.44,0.704311916456517,0.760203607520031
44.3,0.703904894525729,0.760873333945512
53.16,0.70345497597371,0.761613515314535
62.02,0.702969935490911,0.762411325939989
70.88,0.70245613396294,0.763256272158941
79.74,0.701918775864844,0.764139768432873
88.6,0.701362489559475,0.765152942863742
97.46,0.700790407768308,0.766271940332737
106.32,0.700032978209388,0.767622513257859
115.18,0.699128215258356,0.769162625017261
124.04,0.698220327103081,0.770821384913651
132.9,0.69741110242776,0.772519973940781
141.76,0.696562235025802,0.774244026227065
150.62,0.695680136245854,0.775988993905754
159.48,0.694770325055012,0.777751120212098
168.34,0.693837498317235,0.77952730612778
177.2,0.692885620204438,0.781314997998376
186.06,0.6919180159132,0.783112093352684
194.92,0.690937461678771,0.784916862322806
203.78,0.689946267130246,0.786727882309109
212.64,0.688946348394284,0.788543983808087
221.5,0.687920743174607,0.790471141495126
230.36,0.686857088548463,0.792589164263445
239.22,0.685762838786585,0.794862961995025
248.08,0.684624071828445,0.797192611688827
256.94,0.683430105822267,0.799501253395705
265.8,0.682191033021636,0.801793340167999
274.66,0.680894376422663,0.804158155787096
283.52,0.679530940944785,0.806661849763515
292.38,0.678002867329643,0.809226956243496
301.24,0.676299314142109,0.811766931143427
310.1,0.674512216246437,0.814231742739989
318.96,0.672694379803666,0.816891702232038
327.82,0.670905949456793,0.819863403357987
336.68,0.669035990654464,0.822422351653915
345.54,0.66702994382011,0.824507372613004
354.4,0.664949391909754,0.826733178707703
363.26,0.662698538027709,0.829516685106113
372.12,0.660280695701974,0.832773565452725
380.98,0.657670008496139,0.836154232377408
389.84,0.654747473325384,0.839517699447303
398.7,0.651761391642393,0.84284765384896
407.56,0.648937358955471,0.846218173086282
416.42,0.646067489266943,0.849653789513989
425.28,0.643045524477998,0.853137525001589
434.14,0.639873696639221,0.856653643458648
443,0.636507189187795,0.860038434915607
451.86,0.63307595366064,0.863560144676519
460.72,0.629709073086934,0.867268525562481
469.58,0.626385232650843,0.870987651531845
478.44,0.623068122814666,0.874853362126655
487.3,0.61961106739723,0.878795446591009
496.16,0.616126637325611,0.882483150066684
505.02,0.612551926219879,0.88587889884097
513.88,0.608655751125035,0.889425060894456
522.74,0.604669764816681,0.893249003188958
531.6,0.600666278978196,0.897036952133689
540.46,0.596680228743512,0.90058704488245
549.32,0.592703426750885,0.903876799108733
558.18,0.588659756385048,0.906909348118219
567.04,0.584596794744241,0.909741896782714
575.9,0.580408991178804,0.912310656870899
584.76,0.576011567829156,0.914572816446915
593.62,0.571397507316307,0.916699183954523
602.48,0.566674274305371,0.918712134650044
611.34,0.561961566976035,0.92051807213598
620.2,0.557330171008454,0.922033394845995
629.06,0.552799783397978,0.923320087469033
637.92,0.548327608068418,0.924314545330267
646.78,0.543906047681459,0.924865809521763
655.64,0.539395611361417,0.924817356822897
664.5,0.534749947098604,0.924456648374984
673.36,0.53009031433552,0.923923918801893
682.22,0.525464848464173,0.922970683899528
691.08,0.520874687166067,0.921662435790104
699.94,0.516310881220421,0.920065634166872
708.8,0.511809315765994,0.918133212295632
717.66,0.507367533697169,0.915791533636381
726.52,0.502939953892839,0.913080731367218
735.38,0.498419552034786,0.910025009733428
744.24,0.493727252178023,0.90664606841381
753.1,0.488891689051417,0.903008047398396
761.96,0.484035453349498,0.899198602271984
770.82,0.47925505318033,0.895286485018952
779.68,0.474470961313115,0.891281037541524
788.54,0.469719014200449,0.887121268849619
797.4,0.465090828545104,0.882769849729765
806.26,0.460570188068503,0.878261381732147
815.12,0.456144572060049,0.873624465398878
823.98,0.451804352642162,0.868882807403938
832.84,0.447542177074359,0.864056121043343
841.7,0.443156014437908,0.859319498442101
850.56,0.438732337369804,0.854725030757062
859.42,0.434508005042875,0.850167880019827
868.28,0.430279572125995,0.845621329274729
877.14,0.425985383466207,0.841029108105692
886,0.421860859525115,0.836396327833979
894.86,0.418006209447907,0.831753103274839
903.72,0.414253906170999,0.827065946495464
912.58,0.410492616703101,0.822441582325813
921.44,0.406744111594642,0.817862256602164
930.3,0.403050459871915,0.813206211087218
939.16,0.399416085311771,0.808520795732275
948.02,0.395827294234013,0.803955891165232
956.88,0.392366046086047,0.799566836115333
965.74,0.389096709672875,0.795296743139458
974.6,0.386000726258789,0.790942428495192
983.46,0.382994724736342,0.786420128897713
992.32,0.380092593514351,0.78173268995774
1001.18,0.377438701597067,0.776986072557804
1010.04,0.374871486344163,0.772324489106977
1018.9,0.372291454460905,0.767797055338782
1027.76,0.369845511340156,0.763457152855897
1036.62,0.367419584198954,0.75922544462544
1045.48,0.364827578247235,0.754987328363468
1054.34,0.362288543478371,0.75071042941958
1063.2,0.359818161527724,0.746456038482129
1072.06,0.357249034414352,0.742202096893398
1080.92,0.354566003655653,0.737949508937993
1089.78,0.351857045968155,0.733785187940338
1098.64,0.349225244177845,0.729615532390793
1107.5,0.346635942973149,0.725376638764776
1116.36,0.34408194671986,0.721161648983083
1125.22,0.341549973401756,0.716984935130832
1134.08,0.338975670414935,0.712849600599205
1142.94,0.336266958104122,0.708754921260309
1151.8,0.333470066632537,0.704620385147644
1160.66,0.33063211291403,0.700424865930986
1169.52,0.327800886976566,0.696151805410744
1178.38,0.325044378064474,0.691903239649964
1187.24,0.322330730889604,0.687786790137898
